review_id,user_id,business_id,stars,useful,funny,cool,text,date
-5TGsuQGVBgrCpV15dNd6g,qn9_yZUF1ivz3kSi-S4G9w,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,I ordered Factory burrito Grade. I had that 10 times before and I know it very well. Came with 90% white rice in it. Taco Bell bean burrito is lot better than this one. So I told my server and he sent manager KYLE. This dude came 20 min later and just started giving explanation. All he had to say was 'sorry that it wasn't made right. Instead he wanted to argue that this is how it is. Nice place but food and service is poor on my experience. Will never go to see his location.,2018-02-11 02:18:38
nnPuirRWA-Fozv13L5hNQQ,NADcofAMi65A-tRmD9JxQw,L8rJht4Jw_BuR8gsckEWYg,4.0,1,2,3,"I came here for my birthday lunch, and as I haven't been to a Cheesecake Factory in for-ever, it was really nice to kick it old school...

*Pros*
-Outdoor seating. Having spent the entire winter, and well into March in a snowy DC mess, it was great to sit on the outdoor patio at 4:00 in the afternoon with a Root Beer and a cool breeze blowing in my face.
-Minimal wait. Maybe no one wanted to sit on said patio, but the waiting area was 50 people deep of couples, families, etc and we only had a 10 minute wait for first available. 
-That wide variety of menu items you know and love from CF, including a nice selection of lunch portions (and lunch prices). 
-Friendly staff. Something I miss once I moved to the DMV.
-Quality ingredients, and tasty food. I ordered the lunch grilled salmon with broccoli and mashed potatoes for $13.95. The salmon was well-seasoned and cooked perfectly. Other dishes ordered at the table included a cheeseburger, cobb salad, and chicken wings. All were devoured. 
-Food presentation is great. I love the way they serve the dishes to you with thought and care.
-Happy Birthday! My cheesecake plate had Happy Birthday written on it, with a pink candle for me to blow out! They also sang Happy Birthday to me. Ahh never gets old even in my late 20's!

*Cons*
-My broccoli was served cold. I mean ice cold. 
-The fountain drinks all tasted flat no matter what you ordered.
-When my husband ordered after dinner coffee, and she asked if he wanted a refill she did not tell him refills were not free. Normally, they leave the pot, or bring the pot over and fill 'er up. Nope, he was charged another $3 bucks for black coffee. Party foul!

All in all a great birthday lunch with good times and good food.",2014-06-10 01:17:38
oCco8L13snuWrVeJGHPNPg,uNREzUtk4h_ZRBoWz8vPkQ,L8rJht4Jw_BuR8gsckEWYg,4.0,4,2,2,"While in town I wanted to treat my mother to a lovely dinner because she had never dined at this franchise before. I had been years earlier with friends of mine and I said that time I had to have my mother try this place as well. I told her she would be in store for a great treat and that's what she got.

As we entered this place to put our name the list for a table, the line was out the door and there were many patrons sitting outside in the nice sitting area for there name to be called as well. The wait was about 30 minutes for a table. That was fine since we didn't have anywhere in particular to go this Saturday afternoon. 

The 30 minutes came and went fast by us people watching others going in and coming out of the mall. Once we turned in our buzzer it was still a 5 minute wait to get seated still. We finally were placed in a busy, small corner of the restaurant by the hostess. This was cool because it was just 2 of us and enough space for both of us.

Our waitress came and introduced herself within minutes of us sitting down. We looked over the menu for awhile. After bringing our drinks the waitress informed us that she was leaving for the day and another waitress would handled us from here on out. This was fine as long as we still got top notch service.

The menu was filled with all kinds of things, chicken, pasta, hamburgers, and things like that. I had a very hard trying to choose what I wanted to eat. It was either the Parmesan chicken or the Seafood pasta. I ended up choosing the chicken and my mother chose the 'glamburger'. Both were great choices. My dish came with 3 chicken breasts, green beans, and mashed potatoes. The mashed potatoes were out of this world!!!!! They were absolutely amazing. The chicken and green beans were good but I couldn't get enough of the potatoes. My mother enjoyed her hamburger and fries. It was a pretty big burger too. We both had tons to take home. 

Then came the dessert!!! How could you go to this restaurant and not order cheesecake?!?!?!?!?!? I'm not a huge fan of cheesecake but I do love a Strawberry cheesecake and that's what I got and my mother ordered the Key Lime cheesecake. Only complaint I have about my cheesecake is the bottom crust. I didn't particularly care of it but the rest was delicious.

My mother really enjoyed this little dinner we had!!! I'm so glad that I was able to have her dine here with me for the first time!!! I'm sure this won't be her last because she is now HOOKED!!!! I'm sure she would want me to take care of the tab again also!!!! LOL!!!!",2015-10-05 10:18:59
4qWQ_u96WADUQeS-3TDWNA,-p5rRXzLJc2_H8WeApf6zg,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"What a disappointment!!!  Traveled nearly 2 hours to celebrate my nieces sweet 16 bday at Cheesecake Factory and it was awful! Waitress was extremely rude and had absolutely no personality.  We explained we were from out of town and were there to celebrate the birthday girl and she said ""oh"".  Had to request bread to which we got no response but she brought it.  She was very rude when I asked a question about a dish for my son and it worsened when we asked about my nieces nut allergy.  Food finally arrived and it was COLD!!!  Utterly disgusting!!!",2018-09-01 20:58:23
kJbpRIZ8OMnaZ92Qc46kGg,h7G4gVntwsKne7sHF8okMw,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,Loved loved this place...i went mainly for cheesecake. Had the original strawberry cheescake. loved every bit of it. Located at fancy big mall in charllote. The wait to get seated takes long but u can waste time browsing through the stores at the mall. They do not take reservations during holidays like today 1st Jan 2015 very busy,2015-01-01 21:49:20
6j9IrA54H2qBfD8eKJgfFg,RtNC8Uf-TYicZ4VccC9U-A,L8rJht4Jw_BuR8gsckEWYg,2.0,1,0,0,"I have no idea why people come here.  In fact when my whole party sat down, we all were trying to figure out why we ended up there.  The food just isn't good.  The salads were warm, the spinach dip so greasy, and the bread wasn't very soft.  It's just really not good for food, yet this place still stays in business.  It really isn't just this location either. 

The only reason I give this more than 1 star is that I LOVE cheesecake, and I enjoy the extremely decadent chocolate peanut butter cookie dough cheesecake.  However, I found out they are taking that off the menu because it's too rich.  But any place that has that much cheesecake gets an extra star.",2009-09-06 15:04:49
udmimy_1daRIFy2hCA0vIA,y-KaWvL7VV5UfFQhvaslMg,L8rJht4Jw_BuR8gsckEWYg,2.0,1,0,0,"Last night, I had a 3 hour wait. I would never, ever wait three hours to eat anywhere were it not my granddaughter's birthday wish to eat at the Cheesecake Factory for her birthday.

Upon getting ""beeped"" I approached the front counter where I was confronted with YOUR POLICY that made YOUR HOSTESS RUDE. She informed me that ""policy"" said we could not be seated because all 6 of us were not there. Two were at the bar closing out our check and one was in the mall because as a 73 year old, he needed to sit. YOU do not have anywhere near the seating needed for waiting guests.

Are you kidding? Do you really expect everyone to be there immediately upon beeping after three long hours? My lord, I wonder why the fire marshals have not ordered you to clear the doorway of scores of people waiting to be seated. Your food staff had huge difficulty navigating the immense crowd. Think guest safety. When Saturday night crowds are big and it is 10 degrees outside, perhaps you can isolate a better waiting area.

Everything about The Cheesecake Factory gets high marks but not your corporate policies or customer accommodation  (therefore the 2 stars as an average for food vs. ""policy""). It is a very selfish attitude that causes customer-staff friction and it is needless. Yes, it spoiled our meals and left a sour taste that even you cheesecake can not remove.",2018-01-07 18:54:17
_MWvkAnbd_dKCJ40DGz0jg,ClkXyrKWhOvbSdHQidI_0A,L8rJht4Jw_BuR8gsckEWYg,4.0,0,1,0,"Yes, I know it's a chain, but I do quite enjoy the cheesecake factory.  The menu is huge and there's something that can be enjoyed (or at least tolerated) for everyone.  The Miso Salmon is probably my favorite entree on the menu.  The cheesecake is phenomenal (albeit overpriced).  The best thing I like about this particular cheesecake factory is that it isn't overly crowded.  Going in for dinner at 7 does not require a 1+ long wait (like in Maryland, DC, NoVa areas).  The longest wait I've encountered there was 10 minutes.",2012-05-17 23:37:17
1sQtOHuFJufb7nrUfCthuQ,6sJoC2bNIxdGRr0ZvpWkxQ,L8rJht4Jw_BuR8gsckEWYg,4.0,1,1,0,"I've found most entrees here to be mediocre, but the avocado egg rolls and Craig's crazy carrot cheesecake are fantastic. You can get your weekly load of fat grams from these 2 items alone but maybe worth it.",2009-04-17 15:37:15
sZ7NUHX_vJgvNML7eDYMsw,Znm65pbgxDBo_a3h5Zpung,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,1,"Really love this place.  It has been several years since I ate at one (probably while I was still living in Columbus - and that was over six years ago).  Sadly, I live in Columbia, SC, and this is the closest Cheesecake Factory to where I live.  My sister loves it here (well mainly for their cheesecakes), so we decided to make a small road trip up here several days ago.

Unlike the name suggests, you can order more than cheesecakes here.  Even though we were originally going to have lunch here, we decided just to stick with cheesecake for dessert. Looking at their menu (briefly might I add and going on when I actually did have dinners here), you can get your typical dinners here (chicken, stekas, pizza) and price wise, it is the about the same as other dinner places you might go to.  The menu does seem overwhelming (as we were only looking for desserts) as this particular location was also running ads for other businesses in the area (not aure if all locations do this as well).

Loved the decor as well.  It made you fell like you were eating at a classy place without having to be overly dressed and not paying over the top prices either.",2014-07-06 19:26:24
dTX4_xlPwYRAhwPlbRnKWw,XHbGdW_o1osSL-R2b5ON2g,L8rJht4Jw_BuR8gsckEWYg,1.0,2,0,0,Surprisingly bad. Waited over an hour to then find out they gave out our table by mistake. Kids food took longer then ours. 3 completely undercooked pasta dishes. Missing fries on a kids meal. Really bad!,2018-07-24 01:02:58
JX6ys9NOR3HGeKKiAeFRxA,mZNSthY5UsIX9E0Fgo9Cbw,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"Food very good :) always delicious!  Very disappointed with our waiter... waited forever for a straw... ordered lunch portion of a pasta and upon arrival to the table it's a full portion and then I'm told ""oh it doesn't come in lunch portion"". Extremely disappointed... could have split it with my sister had I known... not a big dig if you are going home soon... but not so much if hours of shopping ahead.",2017-01-21 17:33:12
p2tgVe0STfXQ4hX2BPuV_A,rn96K6IUjCB7fldoEX8Isw,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,Awful. Waiter had no clue. Food took 2 hours and was delivered cold. Stay away. This place is awful.,2017-02-27 23:36:06
5mOfIbT9RHXTIAw3pxeh7Q,SZ4eO-7j3s-oRxJd1GUNJg,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"Cheesecake Factory has a pretty nice venue, but it seems to take in so many patrons  that they can't keep up with maintaining the store standards. The floors feel greasy and dirty when I went, and I even felt like I would have slipped if I wasn't careful. You can't reserve tables which sucks for how busy that place gets. Their menu is a little too big, and the drinks are way over priced. But they do have a nice venue and the food is actually pretty good as well. Not to mention the cheesecakes are awesome.",2017-01-25 03:57:05
bnWSVpLtx_3IbK9IuMwuDg,rHX58z-W4V85l-_RarqpcA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"Our first visit to TCF ever! Really loved our appetizers got the pork belly sliders, definitely recommended! Also loved the Georgia Peach blended drink. Service was wonderful and surprised by the quickness of the staff. We will be back to this location!",2018-05-25 23:55:04
2emOTlt3D0mKgPEHTRV16Q,7HJpat-u07SzNuy_wpJujg,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,"I have been to this chain restaurant in other cities in the past and it's my first time after a gap of 3-4 yrs. Quite interesting to see a big change in the service and quantity of food.  I remember the service was poor and the food quantity  was very less for the price at all other locations. May be it's just this location. I went in a group of seven and ordered 3 appetizers, 4 entrees. Entrees came in big portions. Especially the jambalaya dish was huge. I loved the bourbon street omelette. 
Chicken marsala, calamari, chicken dumplings are always my favorite here. I highly recommend angel hair pasta for all the pasta dishes.

Bottom line: I  would love to come to this location again if I'm in the Charlotte area.",2011-02-01 21:25:11
Sy4Q2rBLJK9JnC1NJPxpxw,oIxsWOWytMmV4bf_ffo01w,L8rJht4Jw_BuR8gsckEWYg,3.0,5,0,2,"Spoiler Alert!!! I didn't have cheesecake! I know! I know! 

I used to love Cheesecake Factory. I mean I would find any excuse to go here...but after a while things changed, the food was different and I stopped going. And then my friends came to visit from Virginia and where did they wanna go????  Our good old standby...of course! 

And here we go:

Drinks: 
My favorite for a long time has been their Georgia Peach. Vodka, Peach liquor swirled with raspberries and topped with a mint leaf so it looks like a peach in a glass. Perfect! Always delicious, and most certainly expect to order two! Mmmmmm! 

Appetizers:
We ordered the wings without the sauce. They were okay. A little dry but we just doused them in blue cheese and ranch. There are plenty of other options so unless you're craving wings try something else. We also ordered the Buffalo Blasts. Now these things are freaking delicious! It's chicken, cheese and buffalo sauce stuffed in a wonton and fried. You can always sign me up for anything with the words ""fried, chicken and cheese"" in the description. They were ahhhhmazing! Crispy on the outside juicy flavorful meat stuffed on the inside (and they are not stingy with the filling) served hot with ranch dressing...like Nike says Just Do It! You can thank me later! 

Dinner: 
I ordered the Herb Crusted Salmon. It comes with mashed potatoes and asparagus over a lemon sauce. I'm a huge fan of the lemon sauce (always ask for extra) but last night the salmon just didn't do it for me. Don't get me wrong, portion size was not the issue. But it was just very bland. The potatoes are chunky with pieces of the red skin, not a favorite for me but that's just my personal preference. The asparagus was cooked perfectly and dipped in the lemon sauce....simply divine! 

Overall, the meal was just okay. Nowhere near as good as I used to remember but not bad by any means. I'm sure I'll be back...and yes I'll make sure to get a piece of cheesecake.",2013-09-28 17:48:08
8Z70bH4Scn4N-L_ptyY0yg,qBD9db0EXLhcI47aSL1isw,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"Consistently a winner! For those of you who enjoy Cheesecake Factory, this location will satisfy your needs. The food is ALWAYS good. We've never had bad service there either. If you've never been to Cheesecake Factory, you're missing out! They have a wide variety of lunch\/dinner options and of course a ton of cheesecake options. Be prepared to spend a bit of money though. Most dishes cost close to $20. It's well worth it!",2016-01-03 06:45:38
dvG0CeOHYUZ5I0-z4cpSlg,rIx2KbRcaj4_-4oQXgiNdw,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"Their food used to be good now it's just bad.  Food is very inconsistent. You get too much sauce another time you get hardly any. Ingredients left out of dishes. No garlic or basil in scampi sauce. Food is flavorless and takes a at least 40 minutes.

I had lunch at the bar Roland seemed impaired.  First he forgot to ring in my order, He did apologize for the mistake and gave me 2 free rounds of drinks to make up for it. But he kept repeating himself and breaking stuff. There is a older man, heavy set with grey hair and glasses that I have heard  cursing and throwing a check book at the computer. Both times I couldn't find  a manager.
I gave them one star but that is generous.",2018-06-20 14:32:40
-hkLXXYpLJcUg9Lywj2Glg,A2l6pDAwA5SkfuOd7E_npw,L8rJht4Jw_BuR8gsckEWYg,3.0,0,1,0,"Cheesecake Factory has a huge menu to choose from. Their food is just okay and a little bit pricey, but you do get your money's worth in terms of food portion. 

They are usually very busy and there will be at least a 15-60 minute wait to get a table. Service will be kind of slow since the place is extremely huge. They do take reservations on the weekdays, but not on the weekends. It will be first come first serve and they recommend you coming in at least 45 minutes early with half of your group in order to sign in.

All in all this is a great place to go for a special occasion, but not really good for a everyday night out dinner.",2010-06-17 18:01:09
htprmKxyPTTI-ZuJECWsKQ,PVyZXgOkVtnU6966FDFhuw,L8rJht4Jw_BuR8gsckEWYg,3.0,0,1,0,"Ubiquitous. Once you have been one, you've really been to them all. The brown bread is great. The wait is atrocious during peak hours or prom season. The cheesecake is good but at $8 a slice, you can do better elsewhere.",2016-03-05 18:57:01
v5HD6RXjjL0S1LticxnWIA,woT2AcKuonN5L1N8h1HGMA,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,"This review isn't about the Cheesecake Factory themselves but a props to their happy hour. We all know Cheesecake Factory... big portions. An extensive menu. Stark white shirts that I have no clue how every server keeps them bright white all shift. But have you ever been by for happy hour?! Best in Charlotte. Hands down. 

Post up at the bar (HH only at the bar) and grab a menu. About a dozen different options, all from the Cheesecake Factory's regular appetizer menu all for $5 each. Chris and I decided to get the tex mex eggrolls and the buffalo blasts. They delivered the dishes and damnnn... full-sized plates. And if you've ever been to CCF you know how much food that is - and for $5! I couldn't believe it wasn't smaller HH portions!

The buffalo blasts were piled high - 8 to the plate. And is a crispy, fluffy, deep fried pocket. Bite in and it is filed with juicy grilled chicken tossed in buffalo sauce. And as a huge lover of all things spicy, I was in love. I recommend with sour cream. Awesome cooling effect to the buffalo. We ended up eating 3 of the blasts and 4 out of the 6 eggrolls. Packed a to-go box and left highly satisfied. 

Only downside, I work in Uptown and the happy hour here goes from 4 to 6pm. To get to South Park after work is always a challenge so if I have my heart set on some buffalo blasts, need to slip out a bit early. And you must sit at the bar. Which consists of 10 seats. Not always the easiest seat in the house to get!",2013-08-02 00:39:08
37NOpaMAmUje3OVa8c7--w,4uOX1ML4B_MjY5EQlHbnww,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"We just had the worst service and the food wasn't that great either. The waiter had an attitude towards my mother, he came to the table maybe 3 times, we split a meal and it took 45 minutes to get to the table and when we commented he said that's what you get for ordering medium well. I never knew that 3 medallions could take 45 minutes as I order medium well all the time. The medallions didn't have much flavor at all. Bummed we spent the money on it.",2017-05-11 00:10:45
KYYhfAZjF71gkPTahkxGbA,QbFTdA-NXmK3PJxgK-DVdg,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,1,"Overall I don't really mind the cheesecake factory.  I just think that if you're looking for a nice place to eat there are MUCH better options that something attached to the South Park Mall.  

The wait is always atrocious and even when you do have reservations it's doubtful that you'll actually get seated on time.  The food is overpriced for the quality you are getting.  The waitstaff is nice but they are busy because the place is enormous.

The atmosphere is corny.  I can't think of any other way to describe it.

Do yourself a favor and take a look around when you walk in there.  Stop being a stereotypical American and go eat at an independently owned shop.  My bet is you will be much happier, eat about 2,000 less calories, and get out the door for a heck of a lot cheaper!

If you really need a piece of cheesecake - get it to go.",2011-09-14 12:42:01
1qBGBXIUpZWJ3r625kkqhg,cptrZyh_8CYwrF-tARlcAg,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"I love going to the Cheesecake Factory. They have a lot of variety on their menu! I love it! It's so diverse. My favorite thing is the Diane steak and the salmon. It's always so tasty and never disappoints. It's such a good place if you want to go with family, friends, a date. Only one in Charlotte!!",2014-02-21 22:57:14
H4pwgzOy5LKdU3WGithO0w,5ttC0mY6HWx1U08hFxhqpw,L8rJht4Jw_BuR8gsckEWYg,3.0,1,0,0,"I give three stars because service started out okay, it took a tad bit longer for the server to greet us. Once greeted she definitely seemed rushed. The food was very good, as usual. Service just was so detached, the bartender who brought our drinks was better then our server. I know it's a job but she should at least fake it for the sake of her tip, we ALWAYS tip well above 20% so she is lucky to of had us and not one of those $5 tippers. Let me add one of our guest never received their meal, it was boxed to-go; the meal was comped but still you don't go out to eat to take it back home and reheat it.",2015-08-18 19:09:49
-rglKixXZXILHaez03V3Zw,s1_tIOr3n7QXssKstMGfiA,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"Although I love indulging in their desserts, the carrot cake blended with cheesecake is my favorite, the recent inspection earned them a health score of only 83!  Unacceptable for this well known chain!  I might return when it improves.",2018-06-18 22:14:02
1EaBP6q5aJXs6HmmMecc5Q,w78OGZsl9x19Lt-U8MNhMA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"I have been dining at this CF since it opened. I have also dined at CF in Miami and other cities. I have never had anything but wonderful experiences here. I can always count on great service and wonderful food. Last visit was on October 12th. One of these days I'll be able to say I've tried everything on the menu, but it will take a while We love The Cheesecake Factory!!",2018-10-14 01:42:13
l23rbcHLdEM5Yfr2H2GkzA,NgBYSAf3BQUX0Mwj0Y_vjQ,L8rJht4Jw_BuR8gsckEWYg,3.0,0,3,0,"Had to update since it's been a few years since I've visited. 

Overall, the Cheesecake Factory is good but highly overrated. Parking is convenient as there is a small lot, as well as the deck. There is valet but it looked as through they are only available at dinner time. I just wish they would update their pedestrian crossing section because if you park in the deck, you risk getting hit by the fast cars turning around the corner. There also isn't a sidewalk that wraps around the outside so you have to walk in the street until you reach said sidewalk. 

The wine I ordered with my lunch was at a good temperature for a sparkling white, which was extremely refreshing. The wine and cocktail prices were on par with competitors in the area. They didn't have any specials, if that's what you're looking for.

The food was honestly better than I expected. I went for the lunch special and ordered the herb crusted salmon. It was properly cooked with no complaints. It wasn't wowing but it wasn't terrible either. 

Because of my diet, or ""lifestyle change"", I declined the cheesecake.

I view The Cheesecake Factory as being on par with Olive Garden... appears to be fancy, but really isn't. I could've made the same meal at home, but I had a gift card to burn so it is what it is.",2018-07-02 23:18:24
2EDW7HkOGhOTBQK9AT5JTQ,TESAJOFoyRn5SFurNFoDRw,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,"The Cheesecake Factory has great food. I had the chicken and biscuits and it was fabulous! Not to mention their wonderful cheesecakes! It has a great atmosphere and the service is rather good, too. On most weekend, the wait for a table at dinner can be long, but since it's in the mall there is much you can do while waiting.",2009-05-08 13:27:13
6RCvcotvTt7FNqELggO1kA,5yW54qVO7ERUrCF8CubPTg,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"Cheesecake Factory is my absolute fave restaurant but this is the second time I've been at this location and had sub par service. Tonight was the worst! I ordered one plate of food and it took forever to come out.i ordered chicken and biscuits and it was disgusting. My biscuits were so hard and crunchy that I had to send it back. The manager comes out and says ""we still have your food in the window we haven't thrown it away we can make you fresh biscuits and re plate it"" like really :\/ I don't want that. I'm just totally upset and as much as I love this restaurant we won't be back at this location.",2016-10-13 00:23:09
43N7a2VYYrLIQ3dS2h8PNQ,UNSUk0fGl4vhMziQT4qiaA,L8rJht4Jw_BuR8gsckEWYg,2.0,0,4,0,"I don't know why I keep coming back to the Cheesecake Factory. Maybe it's the atmosphere, the lighting, the service or the 9 hour wait, but something always keeps me craving it. 

The food here, as has been my experience at most other Cheesecake Factory locations, is right around mediocre. I can't quite put my finger on it; it's pretty good, never bad or not fresh, but it almost ALWAYS has me running home right after to take care of some, er, business. I heard once that they don't change their cooking oil very frequently. Whatever it is, it always gets my stomach, and the same holds true for everyone I go with. We actually coined a name for it, you usually get the ""6 o'clock sweats"" - you go to bed okay but then wake up around 5 or 6 am with your stomach turning. 

The service at this location was great and we dined outside, which was nice (large seating area out there). Skip the sangria and stick with the martinis or margaritas, or just plain beer or wine.",2008-08-07 02:41:14
Vn0WSeigFOaEuc08EpuuYw,sdLns7062kz3Ur_b8wgeYw,L8rJht4Jw_BuR8gsckEWYg,4.0,2,1,2,"I visited Cheesecake Factory for a friend's birthday party. There was a medium sized group of us, approx. 12. Blue, our waiter, was amazing and very attentive. I ate the Cajun jambalaya over rice. My boyfriend had a kale & quinoa salad that was DELICIOUS! Overall, a great experience. I always order the white chocolate raspberry Cheesecake and it never disappoints.",2017-05-09 19:35:06
f8dhUCXlQ4fOOgx4YKaesA,Fyknq1hHNPeiDhot0ovSEw,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"I love Cheesecake Factory so don't get me wrong as this review is totally about this experience. I have been a regular customer to the Cheesecake Factory in Kansas. However this Charlotte one was my first experience.

I didn't mind waiting for 1 hr 15 mins and didn't mind the fading lights. Lights were very dim to read the menu comfortably but I didn't mind as I knew what I wanted to order. I always start with Avocado egg rolls as they are my favorite. However they weren't as crispy as I have had them earlier, it seemed they were sitting on the kitchen counter for around 10 mins after being fried. Which resulted in the lack of crispness. 

For the entree I wished to try a new item, the ratatouille toast. The presentation was beautiful and appetizing. The ratatouille was delightful however the toast was burnt and very dry. It was hard to eat but thinking about my prior experience with Cheesecake Factory I gave it a go hoping that the next piece would be better. But I realized it was hopeless cause. This was reported to the manager and he offered to replace it but by then I just lost my appetite. He took it off the bill which was a kind gesture. I wouldn't have mind paying for it as its all about the having a good experience.

For desserts it was lemoncello cream torte, which is a masterpiece. Refreshing lemon mascarpone cheese sandwiched between moist vanilla cake topped with streusel.",2016-05-29 08:05:10
TU2-kfEoBpeBkWIp2ljyig,8qrw-BsTDW8D0brlUUJfTg,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"It has been sometime since I've eaten here. I'm still salty at them for getting rid of the pineapple upside down cheesecake.  I'm still in rehab!  Visited for lunch.  All the staff I encountered were pleasant and my waitress was very good.  I ordered the pepperoni pizza, which was thin crust.  It tasted really good, but  I prefer a crispy crust.  If your style is the floppy New York Pizza style, you will really enjoy it.  For dessert I had the strawberry shortcake.  I will not order it again, as the cake part is actually biscuits, hard biscuits.  Maybe if it was a lighter fluffier biscuit I would have enjoyed it.  They did have a skinny side menu, which I thought was nice.  
10\/19\/18",2018-10-20 13:55:40
9MWM7RrIKO4vaaKk4sAN3w,EiSkiU0LpBD-pp3Hy1uBFA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"Great atmosphere; great food and of course the cheesecake is amazing. Went for lunch and there wasn't any wait time. Host and Wait staff was amazing and friendly. I love Mexican food and I decided to get the factory burrito and it was huge and tasty. Plus after you have a great lunch, visit the mall for some retail therapy, then come back to Cheesecake Factory for your cheesecake to go.",2018-10-16 20:32:23
9o9zJvSJazkVewh9zkq-hQ,UTOMz_smCRROhgL7eJAThQ,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"I haven't even gotten my meal and already having a terrible experience. Took 7 minutes for a server to come and greet us, never introduced herself, brought over our drinks. Bread hasn't even come to the table. She's more focused on all her other tables and guess what? They all have bread..
Driver over an hour and a half for this?",2017-06-05 17:37:48
ATnsvPPAG7Y4Ig_CyeLL7g,i5O1z5htF7slUq_0D94dOQ,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"Granted they were busy, but the service was lacking and slow.  My water glass was consistently empty.  

Chicken marsala and bow tie pasta:  chicken was good but the pasta was completely dry and blah.  

Bang bang chicken and shrimp:  way too much coconut flavor, overly sweet.  

Id say my wife and I left about half of our plates un-eaten.

Ordered coffee and cheesecake.  Cheesecake was good, coffee didnt show up until after we finished the cheesecake.  Again poor service.

All of that for $52.  Not worth it for a big plate of mostly plain dry bow tie pasta and the other mostly rice.  Wont be going back.",2015-08-29 12:55:23
7PvKFcayZKOQoq1gmJly-g,xcQjm9Tfi1flTi8Mz5TqFw,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,"Had a great lunch with my son before he goes off to college.  Kyle was our server and was very attentive.  We started with the calamari which was crisp, hot and delicious.  My son got the salad with seared tuna, and I ordered the chicken lettuce wraps.  I had a special request for a different sauce, and it came just like I ordered it.  We finished off with a piece of salted caramel cheesecake which was amazing.  The GM even visited our table, and he was extremely friendly and professional.  We will definitely return to this location.",2017-08-25 21:59:30
w3xknU_FLTSDPamHcqeizA,9VsUfMdfdATg7Pzf_Ypk3w,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,1,"As many times as I've been here, I can't believe I've never written a review. In a creature of habit, always order the Luisiana chicken pasta without the mushrooms. It was yummy tonight, sometimes the noodles are bit more aldente than I prefer, but tonight they were great. The chicken in the dish was lacking, but nonetheless I enjoyed my meal in in it's entirety. Surprisingly I don't even eat cheesecake but the do make some pretty decent food. Tonight we were seated immediately, and our food didn't take too long to come out. our waitress was in training, and she did just fine. Of course they're conveniently locate @ South Park Mall, entrance right where the valet stand is, check them out if you're in the area.",2016-08-25 03:05:18
eo0JUfFlUQfXjm_KEAMuTw,_XMU70_erTYMCLsEUDLrLg,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,Bruh y'all slow as ever my girl food was cold as hell. The service was beyond weak. I ordered my food went out to the mall and came back and my food still wasn't here. My girl noodles looked like a damn mop head. I can't even deal dude. Oh and my friend found a silverback gorilla hair in her food. The nerve of you people. Never again,2016-05-30 04:02:50
ug7b2c2uk97ybQCblFpBPA,tRyZoDC50wF5QfBPvfJCkg,L8rJht4Jw_BuR8gsckEWYg,1.0,1,0,1,"Really slow and unprofessional service can be overshadowed by exceptional food, but this place has bad food too.",2016-11-23 02:46:08
ClPG3gB4BwVc8JgOC1elrQ,hwcCbSq0eJuEZnYYIKC59A,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,"Wonderful service yesterday ! Walked in at 11:30 and did not have to wait at all. Service was amazing, food was good. Oreo cheesecake was the BEST ! Great experience overall !",2017-08-27 20:24:32
